# Table is orginally from arglow_groups.dat in the ESO sky model
# unsure about flux conversion so provide both the oringnal fluxes and converted
# type is defined as  Type: 1: OI5577, 2: NaID, 3: OIred, 4: OH, 5: O2 (Noll+2012)
# OH (X-X), O2(b-X) with the electronic states and rotational upper levels in table
# written with make_lvm_skylines_table.ipynb 2025 June 4 (Amy Jones)
# Adapted by ksl to include all lines
    wave  flux_lvm flux_eso    trans type electronic_state rotational_upper_level
7932.003 1.904e-15   0.0707 0.997967    4               19                      6
7933.253 1.373e-16   0.0051 0.998548    4               16                      8
7933.573 2.719e-16   0.0101 0.998779    5               44                     14
7934.813 1.454e-16   0.0054 0.998793    5               44                     14
7935.222 8.613e-17   0.0032 0.998795    4               19                      2
7937.642 9.149e-17   0.0034 0.998794    4               18                      0
7938.352 8.341e-17   0.0031 0.998791    4               18                      0
7938.682 2.690e-17    0.001 0.998723    1             -999                   -999
7939.241 9.954e-17   0.0037 0.998215    5               44                     14
7940.421 9.683e-17   0.0036 0.998693    5               44                     14
7941.701 1.425e-16   0.0053 0.995688    4               18                      0
7942.061 1.533e-16   0.0057 0.998406    4               19                      7
7942.261 8.605e-17   0.0032 0.998672    4               19                      7
7942.860 8.605e-17   0.0032 0.998428    4               18                      0
7943.260 1.775e-16   0.0066 0.998805    4               19                      0
7944.010 1.264e-16   0.0047 0.998832    4               19                      0
7944.450 9.679e-17   0.0036 0.998829    4               19                      0
7945.390 5.108e-16    0.019 0.998827    4               19                      8
7946.219 5.483e-16   0.0204 0.998808    4               19                      8
7949.209 9.525e-15   0.3545 0.998833    4               19                      1
7952.428 3.948e-16   0.0147  0.99883    4               16                      4
7962.645 1.422e-16   0.0053 0.993545    4               19                     10
7963.935 1.502e-16   0.0056 0.998408    4               19                     10
7964.644 3.248e-14   1.2113 0.998117    4               19                      2
7968.054 1.584e-15   0.0591 0.987408    4               16                      0
7968.244 1.375e-15   0.0513 0.995226    4               16                      0
7969.463 9.380e-17   0.0035 0.998614    4               15                      0
7970.863 6.163e-17   0.0023 0.998685    4               15                      0
7972.532 5.358e-17    0.002  0.99873    4               19                      0
7973.052 5.893e-17   0.0022 0.998857    4               19                      0
7973.362 1.420e-16   0.0053 0.998849    4               15                      0
7975.562 9.909e-17   0.0037 0.998812    4               15                      0
7976.991 2.182e-15   0.0815 0.998773    4               16                      0
7977.661 2.096e-15   0.0783 0.998795    4               16                      0
7979.760 1.122e-14   0.4192 0.998468    4               19                      3
7986.089 8.558e-17   0.0032 0.997524    5               44                      0
7986.988 1.177e-16   0.0044 0.998705    5               44                     14
7987.488 3.449e-16   0.0129 0.997238    4               19                      4
7988.278 1.417e-16   0.0053 0.998048    5               44                     14
7989.698 2.139e-16    0.008 0.998886    5               44                     13
7991.117 1.069e-16    0.004 0.998517    5               44                     13
7991.607 1.844e-16   0.0069 0.998334    5               44                     13
7993.327 3.404e-14   1.2738 0.998579    4               19                      4
7994.027 6.599e-16   0.0247 0.990054    4               19                      2
7995.036 1.897e-16   0.0071 0.997865    5               44                     12
7996.166 2.030e-16   0.0076 0.998767    5               44                     12
7997.446 1.522e-16   0.0057 0.998543    5               44                     12
7998.105 3.926e-16   0.0147  0.99577    4               16                      6
7998.915 2.083e-16   0.0078 0.997313    5               44                     11
8000.155 1.362e-16   0.0051 0.992825    5               44                     11
8001.884 1.842e-16   0.0069 0.998869    5               44                     11
8002.344 5.338e-17    0.002  0.99892    5               43                     12
8003.174 1.468e-16   0.0055  0.99697    4               18                      0
8004.204 6.938e-17   0.0026 0.998711    4               19                      0
8005.064 6.670e-17   0.0025  0.99716    4               19                      0
8005.693 8.004e-17    0.003 0.998889    4               19                      0
8008.233 1.013e-16   0.0038 0.998528    5               44                     11
8010.642 1.226e-16   0.0046 0.998207    5               44                     11
8011.992 1.653e-16   0.0062  0.99862    5               44                     11
8014.061 8.981e-15    0.337 0.983771    4               19                      5
8014.741 2.905e-16   0.0109 0.992468    5               44                     11
8016.041 2.531e-16   0.0095 0.998323    5               44                     11
8019.110 2.344e-16   0.0088 0.998905    5               44                     12
8020.039 6.977e-16   0.0262 0.998681    4               16                      0
8020.389 1.044e-15   0.0392 0.998263    4               16                      0
8023.768 2.289e-16   0.0086 0.994987    5               44                     12
8025.048 2.901e-16   0.0109 0.997704    5               44                     12
8025.678 1.325e-14   0.4978 0.998597    4               19                      6
8025.958 1.277e-14   0.4797 0.997305    4               19                      6
8028.197 1.147e-15   0.0431 0.998054    4               16                      0
8029.027 1.197e-15    0.045 0.998495    4               16                      0
8029.967 1.596e-16    0.006 0.998849    5               44                     13
8031.766 7.393e-16   0.0278 0.998825    4               19                      2
