# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Reference populations and intensities from the O2 population model for lines
# with HITRAN2020 data (intensities consistent with pmd_reflineint_mol.dat)
# 
# Column names:
# lam: vacuum wavelength in µm (HITRAN2020)
# ID: 13 characters describing upper and lower states (HITRAN2020)
#     (see pmd_reflineint_mol.dat for details)
# isot: isotopologue (1616 or 1618)
# eli: electronic upper state (a or b)
# vi: vibrational level of upper state
# Ni: rotational level of upper state
# Ei: energy of upper state in 1/cm (HITRAN2020)
# Aij: Einstein-A coefficient in 1/s (HITRAN2020)
# gi: statistical weight (HITRAN2020)
# y: natural logarithm of population (exp(y) in Rs)
# I: reference intensity in R (based on product of exp(y), Aij, and gi)
# 
# References:
# HITRAN2020: https://doi.org/10.1016/j.jqsrt.2021.107949
# 
      lam             ID  isot   eli  vi  Ni         Ei        Aij   gi         y           I 
 1.266027  OQaX00RQ1105d  1618     a   0   5   7925.716  5.364e-05   11    9.9769   1.270e+01 
 1.266073  O2aX00SR1103q  1616     a   0   3   7900.524  3.863e-07    7   15.6836   1.751e+01 
 1.266073  O2aX00SR1103d  1616     a   0   3   7900.524  5.090e-05    7   15.6836   2.307e+03 
 1.266344  OQaX00RR1205d  1618     a   0   5   7925.716  9.152e-05   11    9.9769   2.167e+01 
 1.266374  O2aX00SS1203q  1616     a   0   3   7900.524  5.290e-10    7   15.6836   2.398e-02 
 1.266435  OQaX00RQ1104d  1618     a   0   4   7912.327  5.117e-05    9   10.0766   1.095e+01 
 1.266526  O2aX00RS1304q  1616     a   0   4   7911.866  9.768e-08    9   15.5990   5.231e+00 
 1.266548  O2aX00RQ1104d  1616     a   0   4   7911.865  4.983e-05    9   15.5990   2.669e+03 
 1.266548  O2aX00RQ1104q  1616     a   0   4   7911.865  3.512e-07    9   15.5990   1.881e+01 
 1.266749  OQaX00RR1204d  1618     a   0   4   7912.327  9.980e-05    9   10.0766   2.136e+01 
 1.266851  OQaX00RQ1103d  1618     a   0   3   7901.615  4.660e-05    7   10.1565   8.402e+00 
 1.266852  OQaX00SR1102d  1618     a   0   2   7893.580  9.578e-05    5   10.2163   1.310e+01 
 1.266861  O2aX00RR1204q  1616     a   0   4   7911.865  5.112e-11    9   15.5990   2.738e-03 
 1.266861  O2aX00RR1204d  1616     a   0   4   7911.865  9.666e-05    9   15.5990   5.177e+03 
 1.267103  O2aX00RS1302q  1616     a   0   2   7892.018  3.977e-07    5   15.7469   1.372e+01 
 1.267161  OQaX00RR1203d  1618     a   0   3   7901.615  1.139e-04    7   10.1565   2.054e+01 
 1.267275  OQaX00RQ1102d  1618     a   0   2   7893.580  3.616e-05    5   10.2163   4.944e+00 
 1.267438  O2aX00RQ1102q  1616     a   0   2   7892.018  2.872e-07    5   15.7469   9.908e+00 
 1.267438  O2aX00RQ1102d  1616     a   0   2   7892.018  3.551e-05    5   15.7469   1.225e+03 
 1.267579  OQaX00RR1202d  1618     a   0   2   7893.580  1.435e-04    5   10.2163   1.962e+01 
 1.267615  O2aX11SR1115d  1616     a   1  15   9702.841  3.659e-05   31    2.2523   1.079e-02 
 1.267739  O2aX00RR1202q  1616     a   0   2   7892.018  3.673e-10    5   15.7469   1.267e-02 
 1.267739  O2aX00RR1202d  1616     a   0   2   7892.018  1.390e-04    5   15.7469   4.795e+03 
 1.268106  OQaX00QR1302d  1618     a   0   2   7893.580  8.306e-05    5   10.2163   1.136e+01 
 1.268137  OQaX00QR1303d  1618     a   0   3   7901.615  6.212e-05    7   10.1565   1.120e+01 
 1.268155  OQaX00QP1103d  1618     a   0   3   7901.615  1.214e-05    7   10.1565   2.189e+00 
 1.268168  OQaX00QR1304d  1618     a   0   4   7912.327  5.300e-05    9   10.0766   1.134e+01 
 1.268176  OQaX00QP1104d  1618     a   0   4   7912.327  1.525e-05    9   10.0766   3.264e+00 
 1.268202  OQaX00QR1305d  1618     a   0   5   7925.716  4.790e-05   11    9.9769   1.134e+01 
 1.268204  OQaX00QP1105d  1618     a   0   5   7925.716  1.744e-05   11    9.9769   4.129e+00 
 1.268238  OQaX00QP1106d  1618     a   0   6   7941.781  1.907e-05   13    9.8571   4.734e+00 
 1.268241  OQaX00QR1306d  1618     a   0   6   7941.781  4.463e-05   13    9.8571   1.108e+01 
 1.268278  OQaX00QP1107d  1618     a   0   7   7960.523  2.032e-05   15    9.7175   5.061e+00 
 1.268286  OQaX00QR1307d  1618     a   0   7   7960.523  4.235e-05   15    9.7175   1.055e+01 
 1.268325  OQaX00QP1108d  1618     a   0   8   7981.940  2.131e-05   17    9.5579   5.128e+00 
 1.268336  OQaX00QR1308d  1618     a   0   8   7981.940  4.068e-05   17    9.5579   9.789e+00 
 1.268348  O2aX00QR1303q  1616     a   0   3   7900.524  3.260e-07    7   15.6836   1.478e+01 
 1.268348  O2aX00QR1303d  1616     a   0   3   7900.524  5.931e-05    7   15.6836   2.688e+03 
 1.268370  O2aX00QP1103q  1616     a   0   3   7900.524  1.350e-07    7   15.6836   6.119e+00 
 1.268370  O2aX00QP1103d  1616     a   0   3   7900.524  1.181e-05    7   15.6836   5.353e+02 
 1.268377  OQaX00QP1109d  1618     a   0   9   8006.031  2.211e-05   19    9.3783   4.969e+00 
 1.268392  OQaX00QR1309d  1618     a   0   9   8006.031  3.940e-05   19    9.3783   8.855e+00 
 1.268417  O2aX00QR1305q  1616     a   0   5   7926.041  2.940e-07   11   15.4934   1.732e+01 
 1.268417  O2aX00QR1305d  1616     a   0   5   7926.041  4.606e-05   11   15.4934   2.713e+03 
 1.268421  O2aX00QP1105d  1616     a   0   5   7926.041  1.692e-05   11   15.4934   9.965e+02 
 1.268421  O2aX00QP1105q  1616     a   0   5   7926.041  1.709e-07   11   15.4934   1.007e+01 
 1.268436  OQaX00QP1110d  1618     a   0  10   8032.795  2.277e-05   21    9.1789   4.634e+00 
 1.268452  OQaX00QQ1202d  1618     a   0   2   7893.580  7.156e-05    5   10.2163   9.784e+00 
 1.268455  OQaX00QR1310d  1618     a   0  10   8032.796  3.839e-05   21    9.1789   7.812e+00 
 1.268470  OQaX00QQ1203d  1618     a   0   3   7901.615  9.939e-05    7   10.1565   1.792e+01 
 1.268494  OQaX00QQ1204d  1618     a   0   4   7912.327  1.073e-04    9   10.0766   2.297e+01 
 1.268500  O2aX00QP1107q  1616     a   0   7   7962.894  1.873e-07   15   15.2188   1.143e+01 
 1.268500  O2aX00QP1107d  1616     a   0   7   7962.894  1.964e-05   15   15.2188   1.199e+03 
 1.268501  OQaX00QP1111d  1618     a   0  11   8062.232  2.333e-05   23    8.9595   4.175e+00 
 1.268506  O2aX00QR1307d  1616     a   0   7   7962.894  4.091e-05   15   15.2188   2.497e+03 
 1.268506  O2aX00QR1307q  1616     a   0   7   7962.894  2.788e-07   15   15.2188   1.701e+01 
 1.268523  OQaX00QR1311d  1618     a   0  11   8062.232  3.756e-05   23    8.9595   6.722e+00 
 1.268524  OQaX00QQ1205d  1618     a   0   5   7925.716  1.113e-04   11    9.9769   2.635e+01 
 1.268561  OQaX00QQ1206d  1618     a   0   6   7941.781  1.136e-04   13    9.8571   2.820e+01 
 1.268572  OQaX00QP1112d  1618     a   0  12   8094.340  2.380e-05   25    8.7202   3.645e+00 
 1.268597  OQaX00QR1312d  1618     a   0  12   8094.340  3.689e-05   25    8.7202   5.649e+00 
 1.268603  OQaX00QQ1207d  1618     a   0   7   7960.523  1.150e-04   15    9.7175   2.864e+01 
 1.268605  O2aX00QP1109q  1616     a   0   9   8011.075  1.966e-07   19   14.8597   1.061e+01 
 1.268605  O2aX00QP1109d  1616     a   0   9   8011.075  2.133e-05   19   14.8597   1.151e+03 
 1.268620  O2aX00QR1309q  1616     a   0   9   8011.075  2.701e-07   19   14.8597   1.458e+01 
 1.268620  O2aX00QR1309d  1616     a   0   9   8011.075  3.819e-05   19   14.8597   2.062e+03 
 1.268649  OQaX00QP1113d  1618     a   0  13   8129.118  2.421e-05   27    8.4611   3.090e+00 
 1.268651  OQaX00QQ1208d  1618     a   0   8   7981.940  1.159e-04   17    9.5579   2.789e+01 
 1.268677  OQaX00QR1313d  1618     a   0  13   8129.118  3.632e-05   27    8.4611   4.636e+00 
 1.268683  O2aX00QQ1203d  1616     a   0   3   7900.524  9.625e-05    7   15.6836   4.363e+03 
 1.268683  O2aX00QQ1203q  1616     a   0   3   7900.524  4.581e-10    7   15.6836   2.077e-02 
 1.268694  O2aX11RQ1134d  1616     a   1  34  11026.571  6.277e-05   69   -7.6124   2.141e-06 
 1.268705  OQaX00QQ1209d  1618     a   0   9   8006.031  1.165e-04   19    9.3783   2.618e+01 
 1.268732  OQaX00QP1114d  1618     a   0  14   8166.563  2.456e-05   29    8.1820   2.547e+00 
 1.268736  O2aX00QP1111q  1616     a   0  11   8070.577  2.026e-07   23   14.4163   8.497e+00 
 1.268736  O2aX00QP1111d  1616     a   0  11   8070.577  2.248e-05   23   14.4163   9.428e+02 
 1.268741  O2aX00QQ1205q  1616     a   0   5   7926.041  1.974e-10   11   15.4934   1.163e-02 
 1.268741  O2aX00QQ1205d  1616     a   0   5   7926.041  1.077e-04   11   15.4934   6.343e+03 
 1.268758  O2aX00QR1311q  1616     a   0  11   8070.577  2.646e-07   23   14.4163   1.110e+01 
 1.268758  O2aX00QR1311d  1616     a   0  11   8070.577  3.652e-05   23   14.4163   1.532e+03 
 1.268764  OQaX00QR1314d  1618     a   0  14   8166.563  3.582e-05   29    8.1820   3.715e+00 
 1.268766  OQaX00QQ1210d  1618     a   0  10   8032.796  1.170e-04   21    9.1789   2.381e+01 
 1.268822  OQaX00QP1115d  1618     a   0  15   8206.676  2.487e-05   31    7.8831   2.045e+00 
 1.268824  O2aX00QQ1207d  1616     a   0   7   7962.894  1.112e-04   15   15.2188   6.786e+03 
 1.268824  O2aX00QQ1207q  1616     a   0   7   7962.894  1.079e-10   15   15.2188   6.585e-03 
 1.268832  OQaX00QQ1211d  1618     a   0  11   8062.232  1.173e-04   23    8.9595   2.099e+01 
 1.268856  OQaX00QR1315d  1618     a   0  15   8206.676  3.540e-05   31    7.8831   2.910e+00 
 1.268893  O2aX00QP1113q  1616     a   0  13   8141.388  2.067e-07   27   13.8886   6.004e+00 
 1.268893  O2aX00QP1113d  1616     a   0  13   8141.388  2.330e-05   27   13.8886   6.768e+02 
 1.268905  OQaX00QQ1212d  1618     a   0  12   8094.340  1.176e-04   25    8.7202   1.801e+01 
 1.268917  OQaX00QP1116d  1618     a   0  16   8249.454  2.514e-05   33    7.5643   1.600e+00 
 1.268922  O2aX00QR1313q  1616     a   0  13   8141.388  2.608e-07   27   13.8886   7.575e+00 
 1.268922  O2aX00QR1313d  1616     a   0  13   8141.388  3.540e-05   27   13.8886   1.028e+03 
 1.268933  O2aX00QQ1209d  1616     a   0   9   8011.075  1.128e-04   19   14.8597   6.089e+03 
 1.268933  O2aX00QQ1209q  1616     a   0   9   8011.075  6.773e-11   19   14.8597   3.656e-03 
 1.268955  OQaX00QR1316d  1618     a   0  16   8249.454  3.504e-05   33    7.5643   2.230e+00 
 1.268984  OQaX00QQ1213d  1618     a   0  13   8129.118  1.178e-04   27    8.4611   1.503e+01 
 1.269019  OQaX00QP1117d  1618     a   0  17   8294.895  2.539e-05   35    7.2257   1.221e+00 
 1.269059  OQaX00QR1317d  1618     a   0  17   8294.895  3.471e-05   35    7.2257   1.669e+00 
 1.269059  O2aX11RR1234d  1616     a   1  34  11026.571  6.791e-05   69   -7.6124   2.316e-06 
 1.269067  O2aX00QQ1211d  1616     a   0  11   8070.577  1.136e-04   23   14.4163   4.765e+03 
 1.269067  O2aX00QQ1211q  1616     a   0  11   8070.577  4.637e-11   23   14.4163   1.945e-03 
 1.269068  OQaX00QQ1214d  1618     a   0  14   8166.563  1.180e-04   29    8.1820   1.224e+01 
 1.269076  O2aX00QP1115q  1616     a   0  15   8223.498  2.097e-07   31   13.2767   3.793e+00 
 1.269076  O2aX00QP1115d  1616     a   0  15   8223.498  2.393e-05   31   13.2767   4.328e+02 
 1.269111  O2aX00QR1315q  1616     a   0  15   8223.498  2.582e-07   31   13.2767   4.670e+00 
 1.269111  O2aX00QR1315d  1616     a   0  15   8223.498  3.461e-05   31   13.2767   6.260e+02 
 1.269122  O2aX11RQ1132d  1616     a   1  32  10840.416  6.269e-05   65   -6.2251   8.065e-06 
 1.269127  OQaX00QP1118d  1618     a   0  18   8342.998  2.561e-05   37    6.8672   9.099e-01 
 1.269159  OQaX00QQ1215d  1618     a   0  15   8206.676  1.181e-04   31    7.8831   9.709e+00 
 1.269170  OQaX00QR1318d  1618     a   0  18   8342.998  3.441e-05   37    6.8672   1.223e+00 
 1.269228  O2aX00QQ1213q  1616     a   0  13   8141.388  3.371e-11   27   13.8886   9.792e-04 
 1.269228  O2aX00QQ1213d  1616     a   0  13   8141.388  1.141e-04   27   13.8886   3.314e+03 
 1.269241  OQaX00QP1119d  1618     a   0  19   8393.760  2.580e-05   39    6.4889   6.619e-01 
 1.269243  O2aX11SR1113d  1616     a   1  13   9621.725  3.719e-05   27    2.8568   1.748e-02 
 1.269257  OQaX00QQ1216d  1618     a   0  16   8249.454  1.181e-04   33    7.5643   7.514e+00 
 1.269285  O2aX00QP1117d  1616     a   0  17   8316.892  2.440e-05   35   12.5807   2.484e+02 
 1.269285  O2aX00QP1117q  1616     a   0  17   8316.892  2.122e-07   35   12.5807   2.160e+00 
 1.269287  OQaX00QR1319d  1618     a   0  19   8393.760  3.415e-05   39    6.4889   8.761e-01 
 1.269327  O2aX00QR1317q  1616     a   0  17   8316.892  2.560e-07   35   12.5807   2.606e+00 
 1.269327  O2aX00QR1317d  1616     a   0  17   8316.892  3.403e-05   35   12.5807   3.465e+02 
 1.269360  OQaX00QQ1217d  1618     a   0  17   8294.895  1.183e-04   35    7.2257   5.690e+00 
 1.269362  OQaX00QP1120d  1618     a   0  20   8447.180  2.599e-05   41    6.0908   4.708e-01 
 1.269410  OQaX00QR1320d  1618     a   0  20   8447.180  3.392e-05   41    6.0908   6.144e-01 
 1.269414  O2aX00QQ1215q  1616     a   0  15   8223.498  2.559e-11   31   13.2767   4.628e-04 
 1.269414  O2aX00QQ1215d  1616     a   0  15   8223.498  1.145e-04   31   13.2767   2.071e+03 
 1.269431  OQaX00PQ1302d  1618     a   0   2   7893.580  4.335e-05    5   10.2163   5.927e+00 
 1.269469  OQaX00QQ1218d  1618     a   0  18   8342.998  1.183e-04   37    6.8672   4.203e+00 
 1.269485  O2aX11RR1232d  1616     a   1  32  10840.416  6.811e-05   65   -6.2251   8.762e-06 
 1.269489  OQaX00QP1121d  1618     a   0  21   8503.255  2.614e-05   43    5.6729   3.270e-01 
 1.269521  O2aX00QP1119q  1616     a   0  19   8421.553  2.141e-07   39   11.8007   1.113e+00 
 1.269521  O2aX00QP1119d  1616     a   0  19   8421.553  2.481e-05   39   11.8007   1.290e+02 
 1.269540  OQaX00QR1321d  1618     a   0  21   8503.255  3.370e-05   43    5.6729   4.215e-01 
 1.269569  O2aX00QR1319d  1616     a   0  19   8421.553  3.357e-05   39   11.8007   1.746e+02 
 1.269569  O2aX00QR1319q  1616     a   0  19   8421.553  2.546e-07   39   11.8007   1.324e+00 
 1.269583  O2aX11RQ1130d  1616     a   1  30  10665.206  6.256e-05   61   -4.9194   2.787e-05 
 1.269585  OQaX00QQ1219d  1618     a   0  19   8393.760  1.183e-04   39    6.4889   3.035e+00 
 1.269622  OQaX00QP1122d  1618     a   0  22   8561.983  2.629e-05   45    5.2353   2.222e-01 
 1.269627  O2aX00QQ1217d  1616     a   0  17   8316.892  1.148e-04   35   12.5807   1.169e+03 
 1.269676  OQaX00QR1322d  1618     a   0  22   8561.983  3.350e-05   45    5.2353   2.831e-01 
 1.269707  OQaX00QQ1220d  1618     a   0  20   8447.180  1.184e-04   41    6.0908   2.145e+00 
 1.269718  O2aX00PQ1302d  1616     a   0   2   7892.018  4.137e-05    5   15.7469   1.427e+03 
 1.269718  O2aX00PQ1302q  1616     a   0   2   7892.018  2.813e-07    5   15.7469   9.704e+00 
 1.269740  O2aX00PO1102q  1616     a   0   2   7892.018  1.294e-08    5   15.7469   4.464e-01 
 1.269761  OQaX00QP1123d  1618     a   0  23   8623.362  2.642e-05   47    4.7779   1.476e-01 
 1.269764  OQaX00PP1202d  1618     a   0   2   7893.580  1.585e-05    5   10.2163   2.167e+00 
 1.269783  O2aX00QP1121q  1616     a   0  21   8537.463  2.156e-07   43   10.9370   5.212e-01 
 1.269783  O2aX00QP1121d  1616     a   0  21   8537.463  2.513e-05   43   10.9370   6.075e+01 
 1.269818  OQaX00QR1323d  1618     a   0  23   8623.362  3.333e-05   47    4.7779   1.862e-01 
 1.269835  OQaX00QQ1221d  1618     a   0  21   8503.255  1.184e-04   43    5.6729   1.481e+00 
 1.269837  O2aX00QR1321d  1616     a   0  21   8537.463  3.322e-05   43   10.9370   8.030e+01 
 1.269837  O2aX00QR1321q  1616     a   0  21   8537.463  2.535e-07   43   10.9370   6.128e-01 
 1.269866  O2aX00QQ1219d  1616     a   0  19   8421.553  1.151e-04   39   11.8007   5.986e+02 
 1.269893  OQaX00PQ1303d  1618     a   0   3   7901.615  5.278e-05    7   10.1565   9.516e+00 
 1.269906  OQaX00QP1124d  1618     a   0  24   8687.388  2.654e-05   49    4.3007   9.591e-02 
 1.269943  O2aX11RR1230d  1616     a   1  30  10665.206  6.838e-05   61   -4.9194   3.046e-05 
 1.269966  OQaX00QR1324d  1618     a   0  24   8687.388  3.317e-05   49    4.3007   1.199e-01 
 1.269969  OQaX00QQ1222d  1618     a   0  22   8561.983  1.184e-04   45    5.2353   1.000e+00 
 1.270054  O2aX00PP1202q  1616     a   0   2   7892.018  5.481e-10    5   15.7469   1.891e-02 
 1.270054  O2aX00PP1202d  1616     a   0   2   7892.018  1.535e-05    5   15.7469   5.295e+02 
 1.270058  OQaX00QP1125d  1618     a   0  25   8754.061  2.665e-05   51    3.8039   6.099e-02 
 1.270072  O2aX00QP1123q  1616     a   0  23   8664.603  2.170e-07   47    9.9895   2.223e-01 
 1.270072  O2aX00QP1123d  1616     a   0  23   8664.603  2.541e-05   47    9.9895   2.603e+01 
 1.270075  O2aX11RQ1128d  1616     a   1  28  10500.974  6.245e-05   57   -3.6955   8.840e-05 
 1.270110  OQaX00QQ1223d  1618     a   0  23   8623.362  1.184e-04   47    4.7779   6.614e-01 
 1.270121  OQaX00QR1325d  1618     a   0  25   8754.061  3.302e-05   51    3.8039   7.557e-02 
 1.270131  O2aX00QQ1221d  1616     a   0  21   8537.463  1.153e-04   43   10.9370   2.787e+02 
 1.270132  O2aX00QR1323q  1616     a   0  23   8664.603  2.526e-07   47    9.9895   2.588e-01 
 1.270132  O2aX00QR1323d  1616     a   0  23   8664.603  3.293e-05   47    9.9895   3.373e+01 
 1.270217  OQaX00QP1126d  1618     a   0  26   8823.376  2.674e-05   53    3.2873   3.794e-02 
 1.270220  OQaX00PP1203d  1618     a   0   3   7901.615  2.545e-05    7   10.1565   4.589e+00 
 1.270257  OQaX00QQ1224d  1618     a   0  24   8687.388  1.184e-04   49    4.3007   4.279e-01 
 1.270282  OQaX00QR1326d  1618     a   0  26   8823.376  3.287e-05   53    3.2873   4.664e-02 
 1.270359  OQaX00PQ1304d  1618     a   0   4   7912.327  5.616e-05    9   10.0766   1.202e+01 
 1.270382  OQaX00QP1127d  1618     a   0  27   8895.330  2.684e-05   55    2.7511   2.312e-02 
 1.270388  O2aX00QP1125q  1616     a   0  25   8802.950  2.182e-07   51    8.9585   8.651e-02 
 1.270388  O2aX00QP1125d  1616     a   0  25   8802.950  2.565e-05   51    8.9585   1.017e+01 
 1.270411  OQaX00QQ1225d  1618     a   0  25   8754.061  1.184e-04   51    3.8039   2.710e-01 
 1.270423  O2aX00QQ1223d  1616     a   0  23   8664.603  1.156e-04   47    9.9895   1.184e+02 
 1.270433  O2aX11RR1228d  1616     a   1  28  10500.974  6.865e-05   57   -3.6955   9.718e-05 
 1.270449  OQaX00QR1327d  1618     a   0  27   8895.331  3.274e-05   55    2.7511   2.820e-02 
 1.270453  O2aX00QR1325d  1616     a   0  25   8802.950  3.271e-05   51    8.9585   1.297e+01 
 1.270453  O2aX00QR1325q  1616     a   0  25   8802.950  2.519e-07   51    8.9585   9.987e-02 
 1.270553  OQaX00QP1128d  1618     a   0  28   8969.922  2.693e-05   57    2.1952   1.379e-02 
 1.270570  OQaX00QQ1226d  1618     a   0  26   8823.376  1.183e-04   53    3.2873   1.679e-01 
 1.270600  O2aX11RQ1126d  1616     a   1  26  10347.747  6.231e-05   53   -2.5536   2.569e-04 
 1.270623  OQaX00QR1328d  1618     a   0  28   8969.922  3.262e-05   57    2.1952   1.670e-02 
 1.270683  OQaX00PP1204d  1618     a   0   4   7912.327  3.164e-05    9   10.0766   6.772e+00 
 1.270702  O2aX00PQ1304q  1616     a   0   4   7911.865  3.459e-07    9   15.5990   1.853e+01 
 1.270702  O2aX00PQ1304d  1616     a   0   4   7911.865  5.399e-05    9   15.5990   2.892e+03 
 1.270706  O2aX00PO1104q  1616     a   0   4   7911.866  2.705e-08    9   15.5990   1.449e+00 
 1.270730  OQaX00QP1129d  1618     a   0  29   9047.148  2.700e-05   59    1.6197   8.047e-03 
 1.270731  O2aX00QP1127q  1616     a   0  27   8952.480  2.192e-07   55    7.8442   3.075e-02 
 1.270731  O2aX00QP1127d  1616     a   0  27   8952.480  2.587e-05   55    7.8442   3.629e+00 
 1.270737  OQaX00QQ1227d  1618     a   0  27   8895.330  1.183e-04   55    2.7511   1.019e-01 
 1.270742  O2aX00QQ1225d  1616     a   0  25   8802.950  1.159e-04   51    8.9585   4.595e+01 
 1.270802  O2aX00QR1327d  1616     a   0  27   8952.480  3.252e-05   55    7.8442   4.562e+00 
 1.270802  O2aX00QR1327q  1616     a   0  27   8952.480  2.514e-07   55    7.8442   3.527e-02 
 1.270803  OQaX00QR1329d  1618     a   0  29   9047.148  3.249e-05   59    1.6197   9.684e-03 
 1.270830  OQaX00PQ1305d  1618     a   0   5   7925.716  5.766e-05   11    9.9769   1.365e+01 
 1.270905  O2aX11SR1111d  1616     a   1  11   9551.769  3.806e-05   23    3.3781   2.566e-02 
 1.270909  OQaX00QQ1228d  1618     a   0  28   8969.922  1.183e-04   57    2.1952   6.057e-02 
 1.270914  OQaX00QP1130d  1618     a   0  30   9127.005  2.707e-05   61    1.0246   4.600e-03 
 1.270955  O2aX11RR1226d  1616     a   1  26  10347.747  6.904e-05   53   -2.5537   2.847e-04 
 1.270990  OQaX00QR1330d  1618     a   0  30   9127.005  3.239e-05   61    1.0246   5.505e-03 
 1.271027  O2aX00PP1204d  1616     a   0   4   7911.865  3.061e-05    9   15.5990   1.639e+03 
 1.271027  O2aX00PP1204q  1616     a   0   4   7911.865  6.481e-10    9   15.5990   3.471e-02 
 1.271088  O2aX00QQ1227d  1616     a   0  27   8952.480  1.162e-04   55    7.8442   1.630e+01 
 1.271088  OQaX00QQ1229d  1618     a   0  29   9047.148  1.183e-04   59    1.6197   3.526e-02 
 1.271101  O2aX00QP1129q  1616     a   0  29   9113.167  2.202e-07   59    6.6467   1.001e-02 
 1.271101  O2aX00QP1129d  1616     a   0  29   9113.167  2.607e-05   59    6.6467   1.185e+00 
 1.271105  OQaX00QP1131d  1618     a   0  31   9209.488  2.714e-05   63    0.4099   2.576e-03 
 1.271151  OQaX00PP1205d  1618     a   0   5   7925.716  3.591e-05   11    9.9769   8.502e+00 
 1.271155  O2aX11RQ1124d  1616     a   1  24  10205.554  6.217e-05   49   -1.4940   6.838e-04 
 1.271178  O2aX00QR1329q  1616     a   0  29   9113.167  2.510e-07   59    6.6467   1.141e-02 
 1.271178  O2aX00QR1329d  1616     a   0  29   9113.167  3.237e-05   59    6.6467   1.471e+00 
 1.271184  OQaX00QR1331d  1618     a   0  31   9209.488  3.229e-05   63    0.4099   3.065e-03 
 1.271274  OQaX00QQ1230d  1618     a   0  30   9127.004  1.182e-04   61    1.0246   2.009e-02 
 1.271302  OQaX00QP1132d  1618     a   0  32   9294.596  2.720e-05   65   -0.2243   1.413e-03 
 1.271308  OQaX00PQ1306d  1618     a   0   6   7941.781  5.841e-05   13    9.8571   1.450e+01 
 1.271383  OQaX00QR1332d  1618     a   0  32   9294.596  3.219e-05   65   -0.2243   1.672e-03 
