output_row,stack_row,exposure,status,elapsed_seconds,r2,rms_residual_scaled,closure_max_abs,skyline_fraction,weight_min,weight_median,weight_max
181,10404,11381,Solved,5.672178375010844,0.9237898693737117,4.965340070343652,0.0,0.6088218692040964,0.0005931834051996018,0.006734195393425864,13.468390786851728
182,10414,13022,Solved,5.760096792015247,0.9744043216646403,1.8291279390318862,0.0,0.6088218692040964,0.0006002702396452017,0.006696774257931675,13.393548515863351
183,10416,37536,Solved,5.714487499993993,0.9453255740157722,1.5837853182707355,0.0,0.6088218692040964,0.0,0.00676590110112384,13.531802202247679
184,10574,22145,Solved,6.111312416993314,0.9553526913719996,0.6097004426320245,0.0,0.6087412305459237,0.0006005721767074199,0.00673027072944259,13.46054145888518
185,10575,22146,Solved,6.062676249974174,0.9572787292244423,0.594215492793942,0.0,0.6087412305459237,0.000600599184256709,0.006710378305233448,13.420756610466896
186,10577,22147,Solved,6.184746374987299,0.960450078565986,0.5652912358900257,0.0,0.6087412305459237,0.0006010957406763686,0.006723978168230525,13.44795633646105
187,10578,22148,Solved,6.30720341700362,0.9583349175525263,0.6231638684224213,0.0,0.6087412305459237,0.0006006751172672746,0.006762211702664039,13.524423405328077
188,10579,22149,Solved,6.162850000022445,0.9551314565475926,0.6962712181391133,0.0,0.6087412305459237,0.0006022981399800882,0.0067524865801629665,13.504973160325932
189,10684,13355,Solved,6.229519958986202,0.9538059424745932,1.1438148097946346,0.0,0.6087412305459237,0.0,0.0067207627009375865,13.441525401875174
190,10689,11375,Solved,6.159737875015708,0.9373240217388793,3.648261854117688,0.0,0.6088218692040964,0.0005941199744513601,0.006713194322317071,13.426388644634143
191,10693,11378,Solved,6.140671666013077,0.9617356889307255,2.0881223039956422,0.0,0.6087412305459237,0.0,0.006716422202969378,13.432844405938756
192,10696,11379,Solved,6.266509999986738,0.9452071615043511,2.4737715275358556,0.0,0.6087412305459237,0.0005958996208750899,0.006707975164931146,13.415950329862293
193,10956,11376,Solved,6.131662458006758,0.9379461486235612,3.3734933144315757,0.0,0.6088218692040964,0.0005946770739569051,0.006734620415000366,13.469240830000732
194,10957,11377,Solved,6.044931042008102,0.9641911294733028,2.088325161854289,0.0,0.6087412305459237,0.0005972236868687677,0.006699401571314145,13.39880314262829
195,10967,13023,Solved,6.071142208005767,0.9748447747282529,1.84359017921059,0.0,0.6088218692040964,0.0006003887030203236,0.006708915934017783,13.417831868035565
196,11240,13030,Solved,5.607619500020519,0.9713289287032121,1.777982098548307,0.0,0.6087412305459237,0.0005999326804064376,0.006690427213693006,13.380854427386012
197,11241,13029,Solved,5.5534790419915225,0.9719126491138728,1.7671548224865907,0.0,0.6087412305459237,0.0005998866361974616,0.006675196649052133,13.350393298104265
198,11371,13353,Solved,5.615023958001984,0.9569545253049002,1.4647472929868925,0.0,0.6087412305459237,0.0,0.0067519363655319875,13.503872731063975
199,11419,11380,Solved,5.622469333000481,0.934567610809915,2.9736413055432274,0.0,0.6088218692040964,0.0005946334211117075,0.006752631392065809,13.505262784131617
200,11430,13024,Solved,5.611586832994362,0.9736399366422822,1.8049402732761493,0.0,0.6087412305459237,0.000600086202927742,0.006667542191098685,13.335084382197369
201,11442,13031,Solved,5.4445450409839395,0.9724759942272942,1.7216313915132884,0.0,0.6088218692040964,0.0005991721660052571,0.006702877005571456,13.405754011142912
202,11605,13354,Solved,5.446419500018237,0.958959727980964,1.2305807841459768,0.0,0.6087412305459237,0.0,0.006723049165383586,13.446098330767173
203,11631,43248,Solved,5.6875560830230825,0.9301764847423757,2.1548436084171434,0.0,0.608660591887751,0.0006014453590159058,0.006713637224926731,13.427274449853462
204,11637,13025,Solved,5.465894125023624,0.97385708154095,1.7646685431488192,0.0,0.6087412305459237,0.0006011460377078949,0.006674079853568624,13.348159707137247
205,11638,13026,Solved,5.557099541998468,0.9742641124122905,1.7109529438085231,0.0,0.6088218692040964,0.000600058821463776,0.006683551861016674,13.367103722033347
206,11639,13028,Solved,5.342010416992707,0.972294203758298,1.7776449687884983,0.0,0.6087412305459237,0.0006000063299921169,0.006679700055157237,13.359400110314473
207,11640,13027,Solved,5.607936624990543,0.9729531375998542,1.757108274257033,0.0,0.6088218692040964,0.0005997117788240769,0.00668597680658514,13.37195361317028
208,12452,16882,Solved,5.454040792013984,0.9777390451072622,3.382298616143472,0.0,0.6088218692040964,0.0006028087341276876,0.0068679706028644955,13.73594120572899
209,12524,16885,Solved,5.5535574999812525,0.9779588651361166,3.1814631773456403,0.0,0.6088218692040964,0.000601132257706649,0.006878406869558809,13.756813739117616
210,12827,31081,Solved,5.666384374984773,0.9527142427949438,1.0824121237745332,0.0,0.6087412305459237,0.0006003640337153675,0.0067166505315935585,13.433301063187118
211,12875,32978,Solved,5.586217459000181,0.899213533393515,1.9600793532681255,0.0,0.6087412305459237,0.0006000283365131261,0.0067546338077820196,13.509267615564038
212,13001,47437,Solved,5.9846213329874445,0.9542055960125038,0.8817447211831435,0.0,0.6087412305459237,0.0006003265686500239,0.00676224888858812,13.52449777717624
213,13015,10114,Solved,6.129170250002062,0.9169784272702476,1.6103871143304165,0.0,0.608660591887751,0.0005994407271604807,0.006718435558002491,13.436871116004982
214,13027,31080,Solved,6.09231995799928,0.9503300130218718,1.1146773051242411,0.0,0.608660591887751,0.0006009485782605865,0.006707528559850575,13.41505711970115
215,13047,49927,Solved,5.974585415999172,0.938211143221476,1.6564303524780248,0.0,0.6088218692040964,0.0,0.006770597543614503,13.541195087229006
216,13087,33033,Solved,5.826842541020596,0.9000329688473486,2.130632338791492,0.0,0.608660591887751,0.0006007769343789058,0.006744107907789974,13.488215815579949
217,13138,49928,Solved,5.730623499985086,0.9310292651943853,1.898040250206194,0.0,0.6088218692040964,0.0006003860656794933,0.006777500983860293,13.555001967720587
218,13264,51374,Solved,5.6217890410043765,0.9286272372456936,1.2657449726995271,0.0,0.6087412305459237,0.0005988150371042526,0.006707804869549462,13.415609739098924
219,13325,51757,Solved,5.681353375024628,0.9473227891896119,0.8532294308038257,0.0,0.6087412305459237,0.0006002885749239886,0.006723694569100786,13.44738913820157
220,13468,32977,Solved,5.5378412079880945,0.9134453675076647,1.6408454956058116,0.0,0.6088218692040964,0.0005991784823789703,0.006762753373073301,13.525506746146602
221,13489,16803,Solved,5.8406724160013255,0.9642646342399163,3.429741409300585,0.0,0.608660591887751,0.000598037452680126,0.006969555094090119,13.939110188180239
222,13493,32976,Solved,5.637766208994435,0.9134999787235147,1.62989711384457,0.0,0.6088218692040964,0.0005991869106144224,0.006766982601131895,13.533965202263788
223,13513,11383,Solved,5.560990458005108,0.951015741610553,2.404052552921205,0.0,0.6087412305459237,0.0005988299294037205,0.0067444759132940105,13.488951826588021
224,13539,11382,Solved,5.613721000001533,0.9404389770876718,2.7847985353404514,0.0,0.6087412305459237,0.0005958833721729273,0.006734634031143449,13.469268062286897
225,13632,11384,Solved,5.881453334004618,0.9495998987707329,2.56087108405749,0.0,0.608660591887751,0.0005992826591685032,0.006733737788836741,13.467475577673481
226,13714,51705,Solved,5.626164584013168,0.953796933154793,0.9775314687082083,0.0,0.6088218692040964,0.0005996527804538752,0.00677854857869643,13.55709715739286
227,13729,32975,Solved,5.649075791996438,0.9142707522991129,1.5314024427949928,0.0,0.6088218692040964,0.0005989330269147603,0.006765804846949594,13.531609693899187
228,13853,16862,Solved,5.931109750003088,0.9685993724901109,3.2455910117351143,0.0,0.6087412305459237,0.0006006360020800076,0.006685650529835424,13.371301059670849
229,13953,21645,Solved,6.030107667000266,0.9523074983741844,1.4468860782984636,0.0,0.6087412305459237,0.0,0.006687960019399866,13.375920038799732
230,14027,44538,Solved,5.9055257919826545,0.9712573866051601,0.9148686584446892,0.0,0.6087412305459237,0.0005998149201358613,0.006685818193812652,13.371636387625305
231,14067,44536,Solved,5.702957333007362,0.9721480367998242,0.7736923687608142,0.0,0.6087412305459237,0.0,0.006665692128733099,13.331384257466196
232,14071,39215,Solved,5.690912124991883,0.9422580933121062,1.3779828426473681,0.0,0.6088218692040964,0.0006019149094365053,0.006827319407017952,13.654638814035904
233,14092,39274,Solved,5.910584541998105,0.93769335309975,1.817449260128963,0.0,0.6088218692040964,0.0,0.006855844830416343,13.711689660832686
234,14106,39268,Solved,5.7879515000095125,0.9468092453812168,1.5764048841943978,0.0,0.6088218692040964,0.0,0.006769489456542461,13.538978913084922
235,14115,39216,Solved,5.6070306669862475,0.9355740621952549,1.4955161501278584,0.0,0.6088218692040964,0.0006022949747787829,0.006769062144802202,13.538124289604403
236,14136,39275,Solved,5.8532170000253245,0.9337978802927045,1.7834267327056195,0.0,0.6088218692040964,0.0006019438244350999,0.0068099983745309334,13.619996749061867
237,14175,34616,Solved,5.455436499993084,0.9455297380515066,0.9915264090876268,0.0,0.608660591887751,0.0,0.00668926578715142,13.37853157430284
238,14177,43251,Solved,5.82689570801449,0.9234426027779095,2.5881703043807014,0.0,0.608660591887751,0.0006016347663188348,0.006692993511576516,13.385987023153032
239,14205,34617,Solved,5.785794041992631,0.9384145061534678,1.1647508507342759,0.0,0.608660591887751,0.0,0.006698108305741136,13.396216611482272
240,14239,43250,Solved,5.3011105000041425,0.9276512599384724,2.1173811594178633,0.0,0.608660591887751,0.0006008206949779102,0.0066919183336909644,13.383836667381928
241,14240,21646,Solved,5.022791208000854,0.9550652880764464,1.6463160496343885,0.0,0.6087412305459237,0.0,0.006688355672965334,13.376711345930667
242,14242,17917,Solved,5.294021625013556,0.949890174419637,1.3628191127941554,0.0,0.608660591887751,0.0006013843136709232,0.006675241291025932,13.350482582051862
243,14297,33034,Solved,5.284547334013041,0.9011099204916381,2.4928512785958072,0.0,0.608660591887751,0.0006010638833094194,0.006715203350224925,13.430406700449849
244,14335,53174,Solved,5.034855458012316,0.9121148946177864,2.324574800375319,0.0,0.608660591887751,0.0006003215546965326,0.00671847521287171,13.436950425743419
245,14355,39273,Solved,5.168287499982398,0.9419881743818248,1.6806687042920936,0.0,0.6088218692040964,0.0,0.006761670906631241,13.52334181326248
246,14369,53173,Solved,5.38834995898651,0.9237662506332367,1.9993650373977436,0.0,0.608660591887751,0.0,0.006711384593825484,13.422769187650967
247,14370,53175,Solved,5.4189764999900945,0.9208020262699063,1.9117503625511323,0.0,0.608660591887751,0.0,0.006674076070388271,13.348152140776541
248,14392,43253,Solved,4.958275207987754,0.9295507067456151,1.944700599034021,0.0,0.608660591887751,0.0006011197600888735,0.006696116284982743,13.392232569965486
249,14408,51706,Solved,5.044248124992009,0.9460306924564522,1.0473323920980202,0.0,0.6088218692040964,0.0005997469674885092,0.006756272575966131,13.512545151932262
250,14412,11385,Solved,5.187200083018979,0.9564791403583748,1.966572317247932,0.0,0.608660591887751,0.0005985950358064481,0.006682020214898564,13.364040429797127
251,14417,39269,Solved,5.191671250009676,0.9445802061197812,1.7604578291416177,0.0,0.6088218692040964,0.0,0.006766460308279697,13.532920616559393
252,14419,44537,Solved,5.085046499996679,0.9656128777110529,1.0667060466238736,0.0,0.6087412305459237,0.0005987727306440096,0.006702652514982363,13.405305029964726
253,14433,43259,Solved,5.300260791002074,0.9362552685411408,1.6236575944216043,0.0,0.608660591887751,0.000600222658810231,0.006679758403916233,13.359516807832465
254,14454,13033,Solved,5.460411457985174,0.9680058369901386,1.9601387205028071,0.0,0.6088218692040964,0.0005989976587749296,0.006738348854077999,13.476697708156
255,14458,17971,Solved,5.486558375007007,0.9416205970428855,1.4047010187636892,0.0,0.608660591887751,0.0,0.006763915557273719,13.527831114547437
256,14461,43510,Solved,5.544187916006194,0.9729607527039483,1.878739154909109,0.0,0.6088218692040964,0.0006013644028043662,0.006696804533105217,13.393609066210434
257,14467,43254,Solved,5.399187542003347,0.9303655414894708,1.8794731829538693,0.0,0.608660591887751,0.0006013918061585153,0.006689903670501253,13.379807341002506
258,14485,32979,Solved,5.275212250009645,0.8900099776546556,2.1183646863902874,0.0,0.6087412305459237,0.0005998904476462105,0.006800519663417454,13.601039326834908
259,14488,43255,Solved,5.467576541006565,0.9304169270056782,1.7766592611073,0.0,0.608660591887751,0.0006019800052282251,0.006689352705463049,13.378705410926099
260,14492,44539,Solved,5.408059457986383,0.9668195585546864,1.0835321144889505,0.0,0.6087412305459237,0.0005985479476641096,0.006697567542961742,13.395135085923483
261,14508,43256,Solved,5.228282666997984,0.9338796093670346,1.7216499126313258,0.0,0.608660591887751,0.0006011669231750582,0.006689177270225988,13.378354540451976
262,14515,43252,Solved,5.42542220800533,0.9265605364672753,2.1221607972011176,0.0,0.608660591887751,0.0006012429196529718,0.006696101024051113,13.392202048102227
263,14516,43258,Solved,5.412723999994341,0.9405511983004144,1.574647320397112,0.0,0.608660591887751,0.0006009416657540525,0.006693463825861615,13.38692765172323
264,14517,43261,Solved,5.279954042023746,0.9365034005633395,1.2967373124576342,0.0,0.608660591887751,0.0006015134281373513,0.006687255459904889,13.374510919809778
265,14524,43257,Solved,5.189286833017832,0.9393783563253736,1.565995280140208,0.0,0.608660591887751,0.0006008713382289634,0.006681230966934935,13.362461933869868
266,14525,43260,Solved,5.383975709002698,0.9346899275895066,1.4047197412086445,0.0,0.608660591887751,0.0006011756339888855,0.006695746563443085,13.39149312688617
267,14532,39271,Solved,5.260732916998677,0.941495832768892,1.7382037091017457,0.0,0.6088218692040964,0.0,0.006775456693052101,13.5509133861042
268,14534,43263,Solved,5.503849041007925,0.9386917299935861,1.2531114340276406,0.0,0.608660591887751,0.0006007446272553792,0.006695012405938448,13.390024811876895
269,14537,44541,Solved,5.2707935420039576,0.9746227593800123,0.95103335208592,0.0,0.6087412305459237,0.0006007701170656837,0.006663707798234637,13.327415596469274
270,14541,39272,Solved,5.208048125001369,0.9402978105838798,1.7077538151543592,0.0,0.6088218692040964,0.0,0.006751200804265641,13.502401608531281
271,14543,43262,Solved,5.136307957989629,0.9364349344650205,1.3378219830319882,0.0,0.608660591887751,0.0006015279425553084,0.006696739636130527,13.393479272261054
272,14545,44540,Solved,4.987228082987713,0.9725184286543839,0.9684941953192348,0.0,0.6087412305459237,0.0,0.006700586833752974,13.401173667505947
273,14593,51373,Solved,5.0186378749785945,0.9222579170171682,1.4526655271002964,0.0,0.608660591887751,0.0005999121838461662,0.006772087644837692,13.544175289675383
274,14602,41924,Solved,4.976456917007454,0.928393731820555,1.9090074315489924,0.0,0.6088218692040964,0.0006008333889045224,0.006827056526007231,13.654113052014461
275,14643,19583,Solved,5.125871332973475,0.946484815306099,1.479138605947385,0.0,0.6087412305459237,0.0006023651145864562,0.006726354902955732,13.452709805911464
276,14644,41925,Solved,5.198212582996348,0.9272147937398402,1.957277454799304,0.0,0.6088218692040964,0.0006021275732851476,0.006795268541209167,13.590537082418335
277,14682,39276,Solved,5.165671958995517,0.9331375939738223,1.7153066609556413,0.0,0.6088218692040964,0.0,0.006804847674897546,13.609695349795091
278,14683,21641,Solved,5.103883667004993,0.9577821206347469,1.4617441733945222,0.0,0.6087412305459237,0.0,0.006691272659790394,13.382545319580787
279,14686,19581,Solved,5.371644291997654,0.9488182048375754,1.5670254415553069,0.0,0.6087412305459237,0.0006019083182665427,0.006760646747119796,13.521293494239591
280,14724,43246,Solved,5.234332416992402,0.9269240538711134,2.265625942911304,0.0,0.608660591887751,0.0006004697543289567,0.006701422385212811,13.402844770425622
281,14726,19582,Solved,5.2943425420089625,0.9537201518800139,1.4266211354480791,0.0,0.6087412305459237,0.0006018864046861183,0.006779651273373484,13.559302546746967
282,14745,43264,Solved,5.06566108300467,0.944123607770153,1.092792433526713,0.0,0.608660591887751,0.0006011601582051316,0.006666132272350126,13.332264544700251
283,14753,31079,Solved,5.1669293330051005,0.9473256252464413,1.152423822536032,0.0,0.608660591887751,0.0006002371938026056,0.006709560193086419,13.419120386172837
284,14781,21651,Solved,5.170993208012078,0.9461042263065607,1.209031798900021,0.0,0.608660591887751,0.0,0.006711044021621127,13.422088043242255
285,14830,43265,Solved,5.250878874998307,0.9530295301637443,0.9394590143972112,0.0,0.608660591887751,0.0006013301417473922,0.00667219801854574,13.34439603709148
286,14839,31078,Solved,5.1393570420041215,0.9450402717771657,1.1798223626990878,0.0,0.608660591887751,0.0006012680037519408,0.006714188651215975,13.428377302431949
287,14852,43245,Solved,5.203604250011267,0.9281955366995643,2.1817912196952096,0.0,0.608660591887751,0.0006020610898265988,0.006699938641911844,13.399877283823686
288,14855,43243,Solved,5.099668291979469,0.937453883683011,1.7587539296777177,0.0,0.608660591887751,0.0006008574476730284,0.006722710171654973,13.445420343309946
289,14867,21649,Solved,5.076432041008957,0.9506811882116674,1.2924953315758865,0.0,0.608660591887751,0.0,0.006680289835316894,13.360579670633786
290,14872,43266,Solved,5.132339083007537,0.9564067087912496,0.9415806952450542,0.0,0.608660591887751,0.0006005065357473805,0.00669067432473496,13.381348649469919
291,14892,47436,Solved,4.99317245799466,0.9453019127647146,0.98321092354086,0.0,0.6087412305459237,0.0006009250002558719,0.006745443772537695,13.490887545075388
292,14900,43244,Solved,5.257839166995836,0.9341483153242269,1.9283352621195908,0.0,0.608660591887751,0.0006020247811951134,0.006739804017899364,13.479608035798726
293,14914,21653,Solved,5.323661166999955,0.9512645436884658,1.008623268779043,0.0,0.608660591887751,0.0,0.006687361039946795,13.37472207989359
294,14936,47091,Solved,5.195396666997112,0.9408747700405264,1.0484257938257582,0.0,0.6088218692040964,0.0005992587318409007,0.006776872345737155,13.553744691474309
295,14941,47435,Solved,5.138978499977384,0.9434195212240388,1.0113566914915408,0.0,0.608660591887751,0.0006018119310111118,0.006733351661886695,13.466703323773391
296,14962,21650,Solved,5.261492542020278,0.947844495922787,1.290593839905204,0.0,0.608660591887751,0.0,0.006673476047151023,13.346952094302047
297,14963,21654,Solved,5.10173004202079,0.9514751626552037,0.9548003415800931,0.0,0.608660591887751,0.0,0.006670946627065629,13.341893254131259
298,14987,47090,Solved,5.411220334004611,0.9424178318600145,0.9755836731226482,0.0,0.6087412305459237,0.0005993690564256801,0.006764615494935086,13.529230989870172
299,14999,21639,Solved,5.251350167003693,0.9646630117455859,1.5153473841060812,0.0,0.6087412305459237,0.0,0.006714717674977861,13.429435349955723
300,15037,47089,Solved,5.130010499997297,0.9438963964359293,0.9423009922431678,0.0,0.6087412305459237,0.0006006305144572466,0.0067825117584030615,13.565023516806122
301,15048,21640,Solved,5.2300692920107394,0.9638759360352303,1.4662065409880454,0.0,0.6087412305459237,0.0,0.006725454605382688,13.450909210765376
302,15058,21655,Solved,5.035122041997965,0.9491925002935802,0.9282545418636219,0.0,0.608660591887751,0.0,0.006705510684276933,13.411021368553866
303,15101,39270,Solved,4.835913624992827,0.9390807597551897,2.003009549997157,0.0,0.6088218692040964,0.0,0.006772789269281081,13.545578538562163
304,15105,21648,Solved,5.0414840419834945,0.9484387860273773,1.4403852312172711,0.0,0.608660591887751,0.0,0.006701284488164015,13.40256897632803
305,15110,21658,Solved,5.145130749995587,0.942521683517039,0.9531691660582966,0.0,0.6087412305459237,0.0,0.0067368878525282325,13.473775705056465
306,15158,21647,Solved,5.4260624579910655,0.9500626641301976,1.529950241325245,0.0,0.608660591887751,0.0,0.006683558369527547,13.367116739055094
307,15161,21652,Solved,5.463532999972813,0.9477685063995135,1.1453541903976536,0.0,0.608660591887751,0.0,0.0067261997538445905,13.45239950768918
308,15165,21656,Solved,5.84720716701122,0.9465574324548313,0.9512783901496226,0.0,0.608660591887751,0.0,0.006719405573493402,13.438811146986804
309,15166,21661,Solved,5.79078166699037,0.9340023215035331,1.1096372468047206,0.0,0.6087412305459237,0.0,0.006717261430024012,13.434522860048023
310,15204,45948,Solved,5.814682958996855,0.06538930927276143,11.071775293529454,0.0,0.6087412305459237,0.0006000769917338283,0.006707468367463175,13.414936734926348
311,15221,21657,Solved,6.149122041999362,0.9438046955050847,0.9460801881421681,0.0,0.608660591887751,0.0,0.006704202603499769,13.408405206999538
312,15224,21659,Solved,5.647104041010607,0.9388939290634973,1.0015623154142106,0.0,0.6087412305459237,0.0,0.006759711489337443,13.519422978674886
313,15225,21662,Solved,5.6436777919880114,0.9296489262797432,1.1587034022646088,0.0,0.6087412305459237,0.0,0.006761290543607037,13.522581087214073
314,15287,47130,Solved,5.339122292003594,0.9470758525793442,1.701196299516616,0.0,0.608660591887751,0.0006019726465342123,0.006699659590768419,13.399319181536837
315,15291,21660,Solved,5.2624600419949275,0.9363712507636127,1.0214524225423962,0.0,0.6087412305459237,0.0,0.0067365520848655,13.473104169730998
316,15360,21663,Solved,4.682120332989143,0.9323584618699101,1.0609455602163687,0.0,0.6087412305459237,0.0,0.00674100508637386,13.482010172747719
317,15478,21664,Solved,4.720521417009877,0.9312736185471155,1.0034112548914147,0.0,0.6087412305459237,0.0,0.006748954549640684,13.497909099281367
318,15522,20013,Solved,4.54649233300006,0.937474942148937,1.4956358268065821,0.0,0.6088218692040964,0.0006007164704450701,0.006774840473358096,13.54968094671619
319,15524,47129,Solved,4.623136749985861,0.9457313504282236,1.9224281012371351,0.0,0.608660591887751,0.0005998153343817711,0.006703212505391454,13.406425010782906
320,15525,47132,Solved,4.871851042000344,0.9511422270910542,1.358251988231161,0.0,0.608660591887751,0.0006009254541719211,0.006687653243110309,13.375306486220618
321,15605,29465,Solved,4.916336750000482,0.93410952847678,1.5197672580132815,0.0,0.6087412305459237,0.0006002939240139182,0.006790016956604444,13.580033913208888
322,15611,29467,Solved,4.918028791988036,0.9398567765666465,1.4511739790851443,0.0,0.6088218692040964,0.0005995028949777467,0.006755242943370784,13.510485886741568
323,15613,29470,Solved,4.894105833984213,0.9323280052088666,1.7939534070081826,0.0,0.6087412305459237,0.0005999259199715862,0.006733929907268402,13.467859814536803
324,15614,29468,Solved,4.869673582987161,0.936906408150567,1.5536451324331435,0.0,0.6088218692040964,0.000599794081855993,0.006752659906927808,13.505319813855616
325,15615,29469,Solved,4.960264791006921,0.9360969470631725,1.5955674203476296,0.0,0.6088218692040964,0.0005998475901371221,0.006757102385127155,13.514204770254311
326,15652,29466,Solved,5.007435750012519,0.9377044517172499,1.4801219978769808,0.0,0.6088218692040964,0.0005998809547103876,0.006774197448620011,13.548394897240023
327,15685,21666,Solved,5.142116290982813,0.9289553087637415,1.081557405380264,0.0,0.6088218692040964,0.0,0.006746621131359355,13.493242262718711
328,15719,20018,Solved,5.305177749978611,0.9551056202305587,1.0098868100942267,0.0,0.6088218692040964,0.0006003051908423421,0.006735196878805586,13.470393757611172
329,15720,17220,Solved,5.190209833002882,0.9312908331275752,1.5762692068626982,0.0,0.6088218692040964,0.0006008832069840854,0.006833419880895947,13.666839761791893
330,15723,22152,Solved,5.247226374980528,0.9529478014821349,0.6519837842747486,0.0,0.6087412305459237,0.0005998681023123756,0.0067274245315932305,13.45484906318646
331,15732,21665,Solved,5.142394458001945,0.9321164119127907,0.9917424975531014,0.0,0.6088218692040964,0.0,0.006741300984653444,13.482601969306888
332,15821,22153,Solved,5.742557707999367,0.9563760618038833,0.6113599730982033,0.0,0.6088218692040964,0.00059887323753095,0.006725791109088847,13.451582218177695
333,15863,47128,Solved,5.772011749999365,0.9422105583061021,2.3017639216915233,0.0,0.608660591887751,0.0005999079282425094,0.0067110995454224415,13.422199090844883
334,15912,22155,Solved,5.640492334001465,0.9524187094975124,0.7418857202266582,0.0,0.6088218692040964,0.0006003038815226584,0.006739765571026913,13.479531142053826
335,15957,22154,Solved,5.688884709001286,0.9559537381769502,0.6514467092204783,0.0,0.6088218692040964,0.0006002257018600732,0.00673408877158881,13.468177543177621
336,15999,20014,Solved,5.885837959009223,0.9409385062326792,1.3765337542140899,0.0,0.6088218692040964,0.000599930139300188,0.006753608731385629,13.507217462771257
337,16129,47133,Solved,6.110848417010857,0.9538099813040137,1.2170844237390153,0.0,0.608660591887751,0.0006002674584811959,0.006699825763924417,13.399651527848834
338,16130,47134,Solved,6.501566125021782,0.9552595701263455,1.1478432621941363,0.0,0.608660591887751,0.0006008928142771239,0.006679554666452898,13.359109332905795
339,16131,47135,Solved,6.401513541990425,0.9542265395317974,1.119561285960331,0.0,0.608660591887751,0.0005999914295658483,0.006676479875372047,13.352959750744095
340,16132,20015,Solved,5.934475499991095,0.9453997272940061,1.2472182622187238,0.0,0.6088218692040964,0.0,0.0067606236460394575,13.521247292078915
341,16242,20017,Solved,5.806822207989171,0.9540845480872121,1.014909835611394,0.0,0.6088218692040964,0.0006004451496358683,0.006727909793976909,13.455819587953817
342,16268,47434,Solved,5.429204459011089,0.94440481537793,0.818782087138381,0.0,0.6087412305459237,0.0006002326595511473,0.006749168994834873,13.498337989669746
343,16272,47136,Solved,5.44747029201244,0.9541958478554845,1.0499000260445703,0.0,0.608660591887751,0.0005997763582058563,0.006696546091017865,13.393092182035732
344,16273,47137,Solved,5.1969698749890085,0.9556282996792786,0.9899241133468785,0.0,0.608660591887751,0.0,0.006669654353291506,13.339308706583012
345,16274,47138,Solved,5.307813166989945,0.9583141723018952,0.9107459782142615,0.0,0.6087412305459237,0.0,0.006675222703268441,13.35044540653688
346,16275,47139,Solved,5.203344042005483,0.9606301566009848,0.8611705858011314,0.0,0.6087412305459237,0.0006005739923337828,0.006683031951168379,13.366063902336759
347,16308,20016,Solved,5.196039667003788,0.9487967138195813,1.1319605666665806,0.0,0.6088218692040964,0.0005999654950662665,0.0067813927818224035,13.562785563644807
348,16314,47083,Solved,5.11323737501516,0.9390966833311086,1.0147236640675947,0.0,0.6087412305459237,0.0005997540509697287,0.006724553713367131,13.449107426734262
349,16315,47084,Solved,5.0537464580265805,0.9428893536406029,0.9030805336780064,0.0,0.6087412305459237,0.0006009130867992283,0.006725219398337734,13.450438796675467
350,16326,47140,Solved,4.990368875005515,0.9652527233279475,0.7696821458482197,0.0,0.6087412305459237,0.0005997401401110796,0.006692810696870834,13.385621393741667
351,16327,47433,Solved,5.01323254199815,0.949767143027642,0.7299422386690002,0.0,0.6087412305459237,0.0005995938188699889,0.006718558053597443,13.437116107194885
352,16335,47085,Solved,5.112885500013363,0.9403828133582985,0.8871510158518001,0.0,0.6087412305459237,0.0005992886692992661,0.006710066445134341,13.42013289026868
353,16357,47432,Solved,5.028820457984693,0.947875426972722,0.7451926915281866,0.0,0.6087412305459237,0.0005983346311123511,0.006722998668836507,13.445997337673015
354,17246,49922,Solved,5.011887708998984,0.9354815736092098,1.2321963953550295,0.0,0.6088218692040964,0.0006005621326074698,0.006730837636110866,13.461675272221733
355,17247,49923,Solved,5.0668486669892445,0.9359781655978064,1.2746923362307883,0.0,0.6088218692040964,0.0006008219543230688,0.006750622186671558,13.501244373343114
